2008,1,Pulley,122.85,Kevin,88.9,
2008,1,Katie,104.72,Babel,88.67,
2008,1,Ed,106.97,Matt,84.1,
2008,1,Dave,80.2,Allen,78.45,
2008,1,Derrek,80.48,Mike R.,78.44,
2008,1,Rob,82.36,Rabbit,45.13,
2008,2,Allen,113.12,Katie,106.69,
2008,2,Ed,110.83,Dave,99.69,
2008,2,Kevin,120.13,Rob,83.27,
2008,2,Derrek,107.26,Matt,80.3,
2008,2,Babel,101.3,Pulley,74.94,
2008,2,Rabbit,113.03,Mike R.,64.3,
2008,3,Mike R.,131.54,Kevin,99.68,
2008,3,Rabbit,87.54,Derrek,85.22,
2008,3,Rob,115.53,Babel,84.54,
2008,3,Dave,91.49,Matt,82.07,
2008,3,Allen,78.67,Pulley,73.37,
2008,3,Katie,63.77,Ed,63.59,
2008,4,Derrek,109.69,Dave,96.46,
2008,4,Pulley,114.32,Ed,94.6,
2008,4,Kevin,89.72,Rabbit,84.66,
2008,4,Allen,84.39,Rob,73.49,
2008,4,Matt,125.27,Katie,69.67,
2008,4,Babel,119.41,Mike R.,67.38,
2008,5,Ed,101.51,Rob,97.44,
2008,5,Pulley,110.69,Matt,87.28,
2008,5,Babel,104.9,Rabbit,86.46,
2008,5,Allen,110.81,Mike R.,80.13,
2008,5,Derrek,105.22,Kevin,74.46,
2008,5,Dave,86.53,Katie,68.07,
2008,6,Derrek,114.95,Katie,101.3,
2008,6,Babel,106.02,Kevin,101.09,
2008,6,Rob,114.39,Matt,91.73,
2008,6,Ed,94.73,Mike R.,87.12,
2008,6,Pulley,107.73,Dave,51.45,
2008,6,Allen,91.93,Rabbit,50.15,
2008,7,Babel,102.08,Derrek,90.21,
2008,7,Kevin,100.99,Allen,80.99,
2008,7,Rabbit,115.3,Ed,77.05,
2008,7,Pulley,114.29,Katie,71.85,
2008,7,Mike R.,92.4,Matt,69.03,
2008,7,Rob,96.4,Dave,65.43,
2008,8,Derrek,125.77,Pulley,98.92,
2008,8,Dave,93.55,Mike R.,92.45,
2008,8,Kevin,102.43,Ed,91.68,
2008,8,Rob,96.68,Katie,78.49,
2008,8,Babel,106.08,Allen,72.59,
2008,8,Rabbit,113.14,Matt,66.02,
2008,9,Babel,108.1,Ed,88.94,
2008,9,Pulley,88.26,Rob,84.72,
2008,9,Kevin,108.37,Matt,72.43,
2008,9,Rabbit,103.48,Dave,69,
2008,9,Katie,79.42,Mike R.,68.65,
2008,9,Allen,80.7,Derrek,56.95,
2008,10,Allen,95.66,Ed,85.97,
2008,10,Mike R.,102.62,Pulley,85.27,
2008,10,Rob,123.52,Derrek,81.89,
2008,10,Babel,118.9,Matt,79.36,
2008,10,Katie,109.57,Rabbit,78.47,
2008,10,Kevin,126.5,Dave,52.23,
2008,11,Rob,127.69,Mike R.,108.52,
2008,11,Pulley,103.99,Rabbit,92.37,
2008,11,Ed,84.78,Derrek,82.3,
2008,11,Kevin,143.73,Katie,65.08,
2008,11,Allen,86.3,Matt,45.28,
2008,11,Babel,96.22,Dave,40.93,
2008,12,Matt,113.66,Ed,109.43,
2008,12,Dave,125.39,Allen,102.05,
2008,12,Rob,109.45,Rabbit,100.32,
2008,12,Mike R.,103.29,Derrek,93.5,
2008,12,Kevin,93.76,Pulley,91.01,
2008,12,Babel,112.92,Katie,63.68,
2008,13,Babel,119.25,Pulley,112.79,
2008,13,Katie,141.64,Allen,97.83,
2008,13,Mike R.,79.01,Rabbit,68.46,
2008,13,Ed,111.05,Dave,62.52,
2008,13,Matt,89.8,Derrek,60.14,
2008,13,Rob,137.58,Kevin,55.94,
2008,14,Pulley,115.41,Allen,114.69,quarterfinal
2008,14,Ed,97.32,Kevin,87.15,quarterfinal
2008,15,Allen,82.8,Kevin,43.02,fifth-place
2008,15,Pulley,122.54,Babel,78.24,semifinal
2008,15,Rob,126.4,Ed,74.25,semifinal
2008,16,Pulley,125.76,Rob,122.95,Blingabowl
2008,16,Ed,103.52,Babel,56.73,third-place
2009,1,Kevin,115.11,Pulley,98.73,
2009,1,Ed,103.78,Derrek,98.07,
2009,1,Allen,101.19,Mike R.,82.27,
2009,1,Matt,116.27,Pat,79.52,
2009,1,Babel,103.24,Rob,74.36,
2009,1,Rabbit,111.69,Dave,68.3,
2009,2,Babel,101.26,Ed,100.92,
2009,2,Derrek,113.43,Allen,96.95,
2009,2,Mike R.,108.95,Matt,87.78,
2009,2,Rob,115.6,Pulley,86.69,
2009,2,Dave,91.68,Kevin,84.13,
2009,2,Rabbit,106.68,Pat,77.91,
2009,3,Pat,107.48,Kevin,102.29,
2009,3,Allen,107.45,Babel,98.81,
2009,3,Rabbit,121.92,Mike R.,96.83,
2009,3,Rob,104.58,Ed,93.65,
2009,3,Matt,93.31,Derrek,79.29,
2009,3,Dave,95.08,Pulley,42.13,
2009,4,Matt,109.17,Babel,105.5,
2009,4,Rob,118.2,Allen,101.62,
2009,4,Kevin,105.7,Mike R.,89.47,
2009,4,Dave,91.72,Pat,87.73,
2009,4,Derrek,119.18,Rabbit,87.02,
2009,4,Ed,73.75,Pulley,68.02,
2009,5,Derrek,108.29,Kevin,96.73,
2009,5,Pat,113.92,Pulley,93.89,
2009,5,Mike R.,115.14,Dave,93.77,
2009,5,Rabbit,95.32,Babel,93,
2009,5,Matt,95.19,Rob,81.24,
2009,5,Ed,78.27,Allen,65.14,
2009,6,Pat,158.64,Mike R.,115.12,
2009,6,Kevin,122.41,Babel,106.98,
2009,6,Matt,101.57,Ed,100.86,
2009,6,Rabbit,116.11,Rob,96.75,
2009,6,Dave,96.5,Derrek,96.12,
2009,6,Pulley,85.04,Allen,82.35,
2009,7,Rob,119.43,Kevin,118.61,
2009,7,Matt,133.67,Allen,109.55,
2009,7,Mike R.,105.17,Pulley,83.43,
2009,7,Babel,100.36,Dave,83.04,
2009,7,Pat,81.24,Derrek,73.82,
2009,7,Rabbit,83.95,Ed,68.58,
2009,8,Allen,111.64,Rabbit,108.57,
2009,8,Matt,112.98,Pulley,95.55,
2009,8,Mike R.,90.33,Derrek,85.27,
2009,8,Ed,108.22,Kevin,81.28,
2009,8,Dave,121.28,Rob,77.4,
2009,8,Pat,89.08,Babel,62.71,
2009,9,Ed,121.3,Dave,111.26,
2009,9,Rabbit,114.48,Matt,93.8,
2009,9,Kevin,94.23,Allen,89.74,
2009,9,Rob,90.13,Pat,83.77,
2009,9,Mike R.,145.25,Babel,83.64,
2009,9,Derrek,115.93,Pulley,82.9,
2009,10,Derrek,121.13,Babel,116.97,
2009,10,Allen,128.82,Dave,110.58,
2009,10,Rob,100.57,Mike R.,78.45,
2009,10,Ed,172.68,Pat,76.44,
2009,10,Kevin,110.15,Matt,75.09,
2009,10,Pulley,91.15,Rabbit,72.05,
2009,11,Rabbit,119.4,Kevin,113.03,
2009,11,Ed,116.68,Mike R.,106.92,
2009,11,Allen,115.22,Pat,105.32,
2009,11,Pulley,113.72,Babel,86.5,
2009,11,Matt,135.06,Dave,78.92,
2009,11,Rob,114.41,Derrek,76.86,
2009,12,Rabbit,105.95,Dave,102.11,
2009,12,Derrek,105.29,Ed,96.63,
2009,12,Babel,132.65,Rob,95.83,
2009,12,Pat,108.72,Matt,95.04,
2009,12,Pulley,123.89,Kevin,91.55,
2009,12,Allen,90.16,Mike R.,66.63,
2009,13,Kevin,104.67,Dave,103.46,
2009,13,Matt,129.99,Mike R.,109.99,
2009,13,Rob,102.43,Pulley,81.45,
2009,13,Rabbit,103.67,Pat,63.77,
2009,13,Babel,135.11,Ed,87.65,
2009,13,Derrek,123.66,Allen,72.7,
2009,14,Derrek,129.47,Ed,95.21,quarterfinal
2009,14,Rob,166.83,Kevin,97.69,quarterfinal
2009,15,Kevin,99.36,Ed,89.32,fifth-place
2009,15,Matt,148.98,Rob,133.5,semifinal
2009,15,Rabbit,134.4,Derrek,89.44,semifinal
2009,16,Matt,86.91,Rabbit,81.36,Blingabowl
2009,16,Derrek,131.77,Rob,111.94,third-place
2010,1,Ed,103.87,Kevin,102.33,
2010,1,Derrek,88.82,Matt,82.53,
2010,1,Dave,115.17,Pulley,80.52,
2010,1,Pat,94.63,Babel,76.67,
2010,1,Mike R.,93.36,Allen,64.3,
2010,1,Rabbit,131.42,Rob,58.4,
2010,2,Mike R.,116.19,Babel,115.08,
2010,2,Dave,137.1,Pat,95.82,
2010,2,Derrek,101.51,Rob,85.3,
2010,2,Ed,87.85,Rabbit,84.19,
2010,2,Matt,165.35,Kevin,68.08,
2010,2,Allen,94.97,Pulley,67.69,
2010,3,Babel,143.94,Dave,128.55,
2010,3,Ed,123.59,Rob,92,
2010,3,Rabbit,109.18,Matt,91.27,
2010,3,Derrek,85.65,Kevin,84.48,
2010,3,Pulley,84.16,Mike R.,79.79,
2010,3,Allen,81.97,Pat,78.18,
2010,4,Derrek,128.72,Ed,90.03,
2010,4,Rabbit,140.87,Kevin,77.71,
2010,4,Pulley,72.91,Babel,72.19,
2010,4,Allen,94.19,Dave,63.68,
2010,4,Matt,89.88,Rob,51.64,
2010,4,Mike R.,102.77,Pat,50.11,
2010,5,Dave,138.35,Mike R.,106.65,
2010,5,Pulley,118.12,Pat,103.41,
2010,5,Rabbit,104.34,Derrek,83.68,
2010,5,Ed,149.15,Matt,76.32,
2010,5,Rob,91.64,Kevin,66.9,
2010,5,Babel,85.08,Allen,65.48,
2010,6,Pulley,128.22,Matt,104.91,
2010,6,Dave,113.91,Rabbit,102.53,
2010,6,Rob,94.74,Babel,90.8,
2010,6,Kevin,85.22,Allen,79.38,
2010,6,Ed,99.2,Pat,73.73,
2010,6,Derrek,104.37,Mike R.,69.62,
2010,7,Babel,107.09,Derrek,104.37,
2010,7,Kevin,120.79,Dave,99.27,
2010,7,Mike R.,94.54,Matt,93.55,
2010,7,Pulley,111.1,Rob,90.81,
2010,7,Rabbit,111.85,Pat,63.85,
2010,7,Ed,111.18,Allen,50.58,
2010,8,Babel,86.61,Kevin,84.1,
2010,8,Ed,86.18,Dave,80.75,
2010,8,Rabbit,143.13,Mike R.,64.25,
2010,8,Pulley,87.14,Derrek,63.45,
2010,8,Matt,84.54,Allen,47.94,
2010,8,Rob,128.18,Pat,46.13,
2010,9,Derrek,109.77,Dave,100.78,
2010,9,Pulley,99.34,Kevin,97.91,
2010,9,Pat,90.77,Matt,90.61,
2010,9,Rob,95.16,Mike R.,83.07,
2010,9,Rabbit,146,Allen,82.81,
2010,9,Babel,98.53,Ed,60.16,
2010,10,Ed,125.13,Mike R.,124.36,
2010,10,Dave,122.15,Rob,116.09,
2010,10,Rabbit,140.84,Pulley,114.72,
2010,10,Pat,100.27,Kevin,99.51,
2010,10,Babel,115.89,Matt,95.96,
2010,10,Allen,106.97,Derrek,73.18,
2010,11,Derrek,122.53,Pat,119.7,
2010,11,Ed,141.06,Pulley,104.25,
2010,11,Rabbit,155.14,Babel,94.76,
2010,11,Allen,113.55,Rob,94.22,
2010,11,Matt,98.01,Dave,87.74,
2010,11,Kevin,81.85,Mike R.,51.81,
2010,12,Kevin,110.23,Ed,63.42,
2010,12,Rabbit,98.11,Matt,81.2,
2010,12,Allen,107.08,Pat,100.31,
2010,12,Pulley,127.17,Dave,103.96,
2010,12,Rob,118.23,Derrek,86.08,
2010,12,Babel,110.75,Mike R.,105.49,
2010,13,Babel,131.1,Ed,101.69,
2010,13,Kevin,95.49,Dave,69.37,
2010,13,Rabbit,105.85,Pat,75.8,
2010,13,Matt,93.67,Mike R.,83.35,
2010,13,Rob,85.97,Pulley,64.82,
2010,13,Allen,117.81,Derrek,112.85,
2010,14,Allen,99.76,Babel,65.6,quarterfinal
2010,14,Derrek,116.45,Pulley,113.28,quarterfinal
2010,15,Rabbit,109.47,Derrek,98.71,semifinal
2010,15,Ed,123.23,Allen,75.56,semifinal
2010,15,Pulley,119.07,Babel,89.84,fifth-place
2010,16,Rabbit,129.25,Ed,93.16,Blingabowl
2010,16,Derrek,93.23,Allen,82.2,third-place
2011,1,Matt,112.66,Ed,94.22,
2011,1,Dave,95.82,Pulley,71.61,
2011,1,Babel,117.88,Mike R.,103.67,
2011,1,Rob,120.97,Kevin,92.47,
2011,1,Pat,119.42,Rabbit,103.06,
2011,1,Allen,120.32,Derrek,62.28,
2011,2,Ed,121.7,Pulley,101.09,
2011,2,Allen,114.87,Matt,70.57,
2011,2,Mike R.,145.29,Dave,113.62,
2011,2,Kevin,106.9,Babel,102.41,
2011,2,Rob,126.44,Rabbit,119.98,
2011,2,Derrek,138.17,Pat,104.84,
2011,3,Ed,123.82,Mike R.,108.58,
2011,3,Pulley,114.03,Matt,107.03,
2011,3,Kevin,113.31,Dave,81.2,
2011,3,Rabbit,94.96,Babel,81.27,
2011,3,Derrek,111.02,Rob,109.31,
2011,3,Pat,93.59,Allen,72,
2011,4,Ed,115.8,Kevin,90.08,
2011,4,Matt,112.6,Mike R.,82.65,
2011,4,Allen,122.44,Pulley,76.34,
2011,4,Rabbit,119.4,Dave,114.74,
2011,4,Babel,121,Derrek,96.21,
2011,4,Rob,165.61,Pat,102.38,
2011,5,Rabbit,117.74,Ed,94.5,
2011,5,Kevin,154.68,Matt,98.46,
2011,5,Mike R.,103.64,Pulley,83.53,
2011,5,Derrek,108.41,Dave,92.26,
2011,5,Babel,106.75,Pat,49.67,
2011,5,Allen,106.18,Rob,84.89,
2011,6,Derrek,99.76,Ed,69.43,
2011,6,Matt,111.24,Rabbit,102.68,
2011,6,Pulley,89.22,Kevin,84.8,
2011,6,Mike R.,113.43,Allen,109.16,
2011,6,Dave,134.36,Pat,70.39,
2011,6,Babel,101.26,Rob,99.16,
2011,7,Ed,93.93,Pat,48.73,
2011,7,Matt,110.89,Derrek,59.96,
2011,7,Rabbit,165.25,Pulley,63.37,
2011,7,Mike R.,75.32,Kevin,56.28,
2011,7,Dave,122.26,Rob,70.65,
2011,7,Allen,115.16,Babel,109.47,
2011,8,Ed,95.88,Rob,79.58,
2011,8,Pat,90.89,Matt,72.51,
2011,8,Pulley,106.08,Derrek,85.45,
2011,8,Mike R.,113.31,Rabbit,97.69,
2011,8,Kevin,137.99,Allen,92.68,
2011,8,Babel,108.65,Dave,46.33,
2011,9,Ed,133.41,Babel,64.51,
2011,9,Rob,113.55,Matt,86.04,
2011,9,Pulley,107.15,Pat,102.28,
2011,9,Derrek,105.35,Mike R.,94.19,
2011,9,Rabbit,107.54,Kevin,93.69,
2011,9,Allen,118.08,Dave,105.61,
2011,10,Ed,75.87,Dave,73.97,
2011,10,Matt,141.75,Babel,81.24,
2011,10,Rob,117.06,Pulley,97.32,
2011,10,Mike R.,112.2,Pat,52.13,
2011,10,Derrek,126.74,Kevin,94.25,
2011,10,Rabbit,122.55,Allen,86.8,
2011,11,Ed,102.14,Allen,92.49,
2011,11,Matt,120.82,Dave,97.57,
2011,11,Babel,119.29,Pulley,67.69,
2011,11,Rob,113.84,Mike R.,107.37,
2011,11,Pat,109.79,Kevin,83.9,
2011,11,Derrek,89.22,Rabbit,50.74,
2011,12,Rabbit,118.49,Ed,96.23,
2011,12,Kevin,127.7,Matt,115.91,
2011,12,Derrek,97.79,Pulley,78.77,
2011,12,Pat,116.01,Mike R.,80.64,
2011,12,Rob,97.95,Dave,82.16,
2011,12,Babel,124.6,Allen,122.12,
2011,13,Ed,110.82,Babel,92.13,
2011,13,Matt,108.3,Mike R.,94.37,
2011,13,Pulley,126.25,Rob,122.01,
2011,13,Kevin,115.77,Dave,99.63,
2011,13,Rabbit,126.85,Pat,82.66,
2011,13,Allen,98.44,Derrek,90.5,
2011,14,Rob,160.55,Allen,114.19,quarterfinal
2011,14,Matt,125.62,Derrek,115.3,quarterfinal
2011,15,Matt,118.64,Ed,88.17,semifinal
2011,15,Rabbit,106.13,Rob,94.89,semifinal
2011,15,Allen,118.37,Derrek,87.31,fifth-place
2011,16,Rabbit,119.09,Matt,92.61,Blingabowl
2011,16,Ed,111.09,Rob,106.89,third-place
2012,1,Ed,87.05,Allen,81.76,
2012,1,Rabbit,116.32,Matt,113.38,
2012,1,Derrek,118.79,Pulley,109.62,
2012,1,Babel,103.94,Dave,85.53,
2012,1,Richie,114.68,Rob,85.05,
2012,1,Kevin,92.76,Schertz,79.19,
2012,1,Mike R.,119.79,Pat,100.04,
2012,2,Rabbit,103.51,Ed,87.47,
2012,2,Matt,103.02,Schertz,96.54,
2012,2,Mike R.,101.02,Pulley,68.67,
2012,2,Dave,128.35,Richie,73.66,
2012,2,Rob,89.85,Derrek,59.84,
2012,2,Kevin,117.87,Babel,81.41,
2012,2,Allen,147.72,Pat,108.53,
2012,3,Ed,125,Derrek,91.61,
2012,3,Matt,138.49,Babel,76.91,
2012,3,Pulley,100.96,Allen,86.43,
2012,3,Dave,77.96,Schertz,59.8,
2012,3,Rabbit,114.48,Richie,84.99,
2012,3,Rob,71.75,Pat,64.41,
2012,3,Mike R.,115.57,Kevin,75.79,
2012,4,Ed,113.3,Pulley,92.75,
2012,4,Matt,126.1,Richie,63.96,
2012,4,Derrek,98.01,Dave,92.45,
2012,4,Allen,131.94,Rob,101.92,
2012,4,Rabbit,134.65,Kevin,103.9,
2012,4,Mike R.,136.87,Babel,97.12,
2012,4,Pat,65.51,Schertz,57.72,
2012,5,Ed,161.49,Rob,110.55,
